Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Fixation	Whole	171	222750	222850	100		0	0.67766	0.99675	3.60689										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Saccade	Whole	182	222850	222966	116						214.71	282.94	422.77	32.61			0.67766	0.99675	0.04121	1.43755
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Fixation	Whole	172	222966	223099	133		0	0.04121	1.43755	3.65128										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Saccade	Partial	183	223099	223132	33							282.44	419.62				0.04121	1.43755		
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Saccade	Partial	184	223748	223832	83							284.6	526.33						0.241	0.89137
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Fixation	Whole	173	223832	223932	100		0	0.241	0.89137	3.93693										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1		Saccade	Whole	185	223932	223998	66						50.87	227.5	444.77	14.51		h	0.241	0.89137	0.49932	0.57388
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-1,condition-3	Tag3	Fixation	Whole	174	223998	224314	316	h,h	1	0.49932	0.57388	3.9647										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	186	224314	224364	50						95.81	143.87	242.82	6.88	h	c	0.49932	0.57388	0.46934	0.27933
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	175	224364	224663	299	c	1	0.46934	0.27933	3.67482										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	187	224663	224713	50						156.51	155.92	270.1	8.03	c		0.46934	0.27933	0.29484	0.2035
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	176	224713	224846	133		0	0.29484	0.2035	3.59465										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	188	224846	224879	33							158.4	210.18				0.29484	0.2035		
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	189	224896	224929	33							226.94	226.94							
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	190	225346	225446	100							336.1	675.28						0.36664	0.37001
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	177	225446	225612	166		0	0.36664	0.37001	3.8135										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	191	225612	225662	50						127.8	140.88	214.73	6.8		a	0.36664	0.37001	0.24324	0.21094
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag1	Fixation	Whole	178	225662	225928	266	a	1	0.24324	0.21094	3.60937										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	192	225928	225978	50						341.53	230.19	339.2	12.07	a	c	0.24324	0.21094	0.49467	0.29495
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	179	225978	226211	233	c	1	0.49467	0.29495	3.65718										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	193	226211	226244	33						269.74	136.3	174.33	5.54	c	h	0.49467	0.29495	0.49361	0.52972
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	180	226244	226460	216	h	1	0.49361	0.52972	3.70121										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	194	226460	226494	33						177.16	140.32	182.63	5.7	h	g	0.49361	0.52972	0.3851	0.52433
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	181	226494	226726	233	g	1	0.3851	0.52433	3.64557										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	195	226726	226760	33						354.28	139.76	150.12	5.08	g	h	0.3851	0.52433	0.4835	0.53418
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	182	226760	227009	250	h	1	0.4835	0.53418	3.58341										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	196	227009	227059	50						323.13	129.83	248.96	7	h		0.4835	0.53418	0.61245	0.63087
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	183	227059	227226	166		0	0.61245	0.63087	3.5701										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	197	227226	227292	67						184.59	214.15	418.16	14.31		l	0.61245	0.63087	0.3139	0.65483
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	184	227292	227492	200	l	1	0.3139	0.65483	3.53406										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	198	227492	227542	50						342.6	182.9	250.76	9.57	l	m	0.3139	0.65483	0.50583	0.71498
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	185	227542	227891	350	m	1	0.50583	0.71498	3.53076										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	199	227891	227941	50						96.99	105.39	129.87	5.48	m	h	0.50583	0.71498	0.47956	0.5008
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	186	227941	228158	216	h	1	0.47956	0.5008	3.59696										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	200	228158	228207	50						184.09	102.35	219.96	5.2	h	g	0.47956	0.5008	0.367	0.50886
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	187	228207	228407	200	g	1	0.367	0.50886	3.63364										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	201	228407	228457	50						355.55	120.69	235.56	5.69	g	h	0.367	0.50886	0.49383	0.51873
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	188	228457	229023	566	h	1	0.49383	0.51873	3.63339										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	202	229023	229056	33						185.32	125.63	162.54	4.38	h	g	0.49383	0.51873	0.40044	0.52742
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	189	229056	229339	283	g	1	0.40044	0.52742	3.59466										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	203	229339	229389	50						350.51	87.18	100.41	4.6	g	h	0.40044	0.52742	0.48995	0.54239
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	190	229389	230188	799	h	1	0.48995	0.54239	3.62982										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	204	230188	230238	50						164.2	113.98	205.23	6.45	h	g	0.48995	0.54239	0.36336	0.50657
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	191	230238	230537	299	g	1	0.36336	0.50657	3.57385										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	205	230537	230587	50						64.66	106.34	136.84	5.24	g	c	0.36336	0.50657	0.44639	0.33122
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	192	230587	230737	150	c	1	0.44639	0.33122	3.53721										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	206	230737	230787	50						130.94	65.85	94.28	3.84	c	b	0.44639	0.33122	0.37999	0.25467
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	193	230787	230920	133	b	1	0.37999	0.25467	3.49585										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	207	230920	230986	67						7.24	145.06	296.77	9.53	b	d	0.37999	0.25467	0.59502	0.22737
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	194	230986	231119	133	d	1	0.59502	0.22737	3.4867										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	208	231119	231136	17						299.87	39.62	39.62	1.16	d	d	0.59502	0.22737	0.61413	0.26064
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	195	231136	231319	183	d	1	0.61413	0.26064	3.45252										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	209	231319	231386	67						274.57	98.28	232.55	6.44	d	i	0.61413	0.26064	0.63673	0.54368
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	196	231386	231619	233	i	1	0.63673	0.54368	3.46314										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	210	231619	231685	67						137.42	203.99	315.52	13.35	i	b	0.63673	0.54368	0.37619	0.30423
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	197	231685	231868	183	b	1	0.37619	0.30423	3.49675										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	211	231868	231918	50						168.02	153.58	255.69	7.33	b	a	0.37619	0.30423	0.21283	0.26956
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag1	Fixation	Whole	198	231918	232018	100	a	1	0.21283	0.26956	3.46611										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	212	232018	232035	17							32.56	32.56		a		0.21283	0.26956		
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	213	232068	232118	50							193.2	265.89			c			0.44506	0.24076
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	199	232118	232268	150	c	1	0.44506	0.24076	3.51204										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	214	232268	232301	33						354.98	62.39	89.62	2.4	c	c	0.44506	0.24076	0.49726	0.24534
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	200	232301	232534	233	c	1	0.49726	0.24534	3.47543										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	215	232534	232584	50						0.92	121.74	187.65	6.18	c	d	0.49726	0.24534	0.63949	0.24306
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	201	232584	232966	383	d	1	0.63949	0.24306	3.50617										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	216	232966	233016	50						185.89	124.64	177.37	6.3	d	c	0.63949	0.24306	0.49964	0.25749
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	202	233016	234048	1032	c	1	0.49964	0.25749	3.64517										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	217	234048	234098	50						1.49	122.48	228.93	6.42	c	d	0.49964	0.25749	0.64284	0.25375
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	203	234098	234447	349	d	1	0.64284	0.25375	3.69743										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	218	234447	234464	17						149.68	37.73	37.73	0.92	d	d	0.64284	0.25375	0.62204	0.24159
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	204	234464	234764	300	d	1	0.62204	0.24159	3.69827										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	219	234764	234780	17						356.28	44.11	44.11	0.87	d	d	0.62204	0.24159	0.64303	0.24295
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	205	234780	234947	166	d	1	0.64303	0.24295	3.73358										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	220	234947	234963	17							56.11	56.11		d		0.64303	0.24295		
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	221	235047	235080	33							92.12	92.12			b			0.37066	0.25981
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	206	235080	235512	432	b	1	0.37066	0.25981	3.68211										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	222	235512	235579	67						315.95	215.79	343.36	14.41	b	i	0.37066	0.25981	0.65296	0.53288
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	207	235579	235762	183	i	1	0.65296	0.53288	3.5074										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	223	235762	235779	17						205.79	72.16	72.16	1.43	i	i	0.65296	0.53288	0.62207	0.54781
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	208	235779	236161	383	i	1	0.62207	0.54781	3.43983										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	224	236161	236178	17						82.48	58.22	58.22	1.45	i	i	0.62207	0.54781	0.63028	0.48559
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	209	236178	236428	250	i	1	0.63028	0.48559	3.39781										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	225	236428	236461	33						10.88	168.78	187.4	5.91	i	j	0.63028	0.48559	0.7643	0.45984
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag5	Fixation	Whole	210	236461	236727	266	j	1	0.7643	0.45984	3.44765										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	226	236727	236794	66						255.6	99.26	177.13	6.6	j		0.7643	0.45984	0.69588	0.72638
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	211	236794	236877	83		0	0.69588	0.72638	3.40148										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	227	236877	236927	50						205.23	133.71	236.71	6.69		m	0.69588	0.72638	0.55361	0.79342
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	212	236927	237127	200	m	1	0.55361	0.79342	3.44215										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	228	237127	237193	66						164.14	130	270.71	8.76	m	l	0.55361	0.79342	0.37246	0.74194
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	213	237193	237426	233	l	1	0.37246	0.74194	3.36536										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	229	237426	237493	66						83.73	113.96	204.28	7.64	l	g	0.37246	0.74194	0.40687	0.42893
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	214	237493	237592	100	g	1	0.40687	0.42893	3.35639										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	230	237592	237676	83						17.8	182.34	342.57	15.31	g	e	0.40687	0.42893	0.74603	0.32001
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag5	Fixation	Whole	215	237676	237742	66	e	1	0.74603	0.32001	3.35336										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	231	237742	237776	33						76.29	56.78	69.69	2.28	e	e	0.74603	0.32001	0.771	0.21768
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag5	Fixation	Whole	216	237776	237909	133	e	1	0.771	0.21768	3.36016										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	232	237909	237958	50						188.7	151.75	272.57	7.74	e	d	0.771	0.21768	0.58944	0.24545
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	217	237958	238241	283	d	1	0.58944	0.24545	3.36307										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	233	238241	238308	67						239.47	166.54	311.98	11.18	d	g	0.58944	0.24545	0.40214	0.56301
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	218	238308	238707	399	g	1	0.40214	0.56301	3.44725										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	234	238707	238741	33						20.49	129.9	174.31	4.8	g	h	0.40214	0.56301	0.50754	0.52363
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	219	238741	238974	233	h	1	0.50754	0.52363	3.43667										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	235	238974	239024	50						177.39	71.73	85.53	3.57	h		0.50754	0.52363	0.4317	0.52017
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	220	239024	239273	250		0	0.4317	0.52017	3.45742										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	236	239273	239290	16							136.72	136.72				0.4317	0.52017		
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Partial	237	239406	239440	33							67.2	67.2			l			0.38884	0.66834
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	221	239440	239606	166	l	1	0.38884	0.66834	3.50516										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	238	239606	239656	50						212.96	140.22	242.29	7.05	l	k	0.38884	0.66834	0.24774	0.75984
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag1	Fixation	Whole	222	239656	239972	316	k	1	0.24774	0.75984	3.50519										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	239	239972	240005	33						87.35	124.46	158.44	4.66	k	f	0.24774	0.75984	0.25666	0.56725
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag1	Fixation	Whole	223	240005	240371	366	f	1	0.25666	0.56725	3.36337										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	240	240371	240421	50						94.55	133.37	194.02	6.99	f	a	0.25666	0.56725	0.2323	0.26141
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag1	Fixation	Whole	224	240421	240687	266	a	1	0.2323	0.26141	3.37809										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	241	240687	240754	67						284.74	138.09	237.18	9.36	a		0.2323	0.26141	0.33113	0.63706
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Fixation	Whole	225	240754	241004	250		0	0.33113	0.63706	3.43889										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	242	241004	241054	50						45.33	132.3	232.41	7.69		h	0.33113	0.63706	0.45441	0.51237
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	226	241054	241303	250	h	1	0.45441	0.51237	3.61836										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	243	241303	241353	50						80.5	122.9	180.05	6.29	h	c	0.45441	0.51237	0.49555	0.26655
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	227	241353	241802	449	c	1	0.49555	0.26655	3.63204										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	244	241802	241869	67						261.32	183.9	313.91	12.44	c	l	0.49555	0.26655	0.41712	0.7805
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	228	241869	242135	266	l	1	0.41712	0.7805	3.61782										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	245	242135	242185	50						77.32	128.58	207.7	6.94	l	h	0.41712	0.7805	0.47554	0.52093
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag3	Fixation	Whole	229	242185	242451	266	h	1	0.47554	0.52093	3.62712										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	246	242451	242518	67						56.06	115.67	234.37	7.68	h	d	0.47554	0.52093	0.61545	0.31305
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag2	Fixation	Whole	230	242518	242651	133	d	1	0.61545	0.31305	3.60713										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	247	242651	242718	67						273.9	160.9	303.06	10.67	d	n	0.61545	0.31305	0.64634	0.76572
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	231	242718	242901	183	n	1	0.64634	0.76572	3.57093										
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3		Saccade	Whole	248	242901	242934	33						179.97	74.1	81.94	2.71	n	n	0.64634	0.76572	0.58976	0.76569
suvin	suvin	Timeline1	My Time of Interest 003	1	condition-3	Tag4	Fixation	Whole	232	242934	243034	100	n	1	0.58976	0.76569	3.62903										
